tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569230515833856000,positive,1.0,,,Delta,,Southbeachpapi,,0,@JetBlue thanks for update http://t.co/K7uBOTMr1r,,2015-02-21 12:21:45 -0800,NYC✈️MIA,
569230445654740992,neutral,0.6517,,0.0,Delta,,BernardLeCroix,,0,@JetBlue I clear that folder regularly and JetBlue is white listed so it never got to me.,,2015-02-21 12:21:28 -0800,"Providence, RI",Eastern Time (US & Canada)
569230193220554753,neutral,1.0,,,Delta,,BernardLeCroix,,0,@JetBlue I can't call right now. My baby just fell asleep.,,2015-02-21 12:20:28 -0800,"Providence, RI",Eastern Time (US & Canada)
569229572123680769,positive,0.6686,,,Delta,,AdamJBerry,,1,@JetBlue @amybruni @DIRECTTV but of course! :-) #bestdressed #bluecarpet,,2015-02-21 12:18:00 -0800,Provincetown Ma,Eastern Time (US & Canada)
569229142597771265,negative,0.6591,Can't Tell,0.6591,Delta,,BernardLeCroix,,0,"@JetBlue it seems I never received an ID, just a password.",,2015-02-21 12:16:18 -0800,"Providence, RI",Eastern Time (US & Canada)
569229104286986240,neutral,1.0,,,Delta,,RozFortuna,,0,@JetBlue yesterday's deal?,,2015-02-21 12:16:08 -0800,Mannahatta,Eastern Time (US & Canada)
569229091657936896,neutral,0.6472,,0.0,Delta,,RozFortuna,,0,@JetBlue so yesterday a flight I wanted to Chicago was on sale within my points range and today it isn't. Any way you guys can still honor,,2015-02-21 12:16:05 -0800,Mannahatta,Eastern Time (US & Canada)
569228412159721473,neutral,0.6669,,0.0,Delta,,BernardLeCroix,,0,@JetBlue I have an email that says I have to sign on to the travel bank?  How do I that?,,2015-02-21 12:13:23 -0800,"Providence, RI",Eastern Time (US & Canada)
569227490046164992,negative,0.6822,Can't Tell,0.3629,Delta,,BernardLeCroix,,0,"@JetBlue yes, last month when Boston got the first big snow storm and my flight was Cancelled Flightled.",,2015-02-21 12:09:44 -0800,"Providence, RI",Eastern Time (US & Canada)
569226460281610241,negative,1.0,Can't Tell,0.6405,Delta,,BernardLeCroix,,0,@JetBlue where did my travel bank credit go?  I can't call you right now.,,2015-02-21 12:05:38 -0800,"Providence, RI",Eastern Time (US & Canada)
569224171303145473,positive,0.6489,,,Delta,,Destructiff,,0,@jetblue offered me a complimentary drink for switching seats. Stewardess asked for my age &amp; I said 30. We giggled. #goodgenes #ilookyoung,,2015-02-21 11:56:32 -0800,NYC ,Atlantic Time (Canada)
569223830759059458,positive,0.693,,,Delta,,ejhart6,,0,"@JetBlue Thanks. Still booked our trip 3/13-17 LB to SLC to see grand kids.  Just very frustrating. Tried app, web, etc. Still love u guys!",,2015-02-21 11:55:11 -0800,"Fullerton, CA",
569222694778105857,positive,1.0,,,Delta,,joycefelixes,,0,@JetBlue thank you! I'm excited to fly with you for the first time.,,2015-02-21 11:50:40 -0800,,Eastern Time (US & Canada)
569222108200476672,positive,1.0,,,Delta,,ItsLaLoca,,0,Thank U 😘 “@JetBlue: @ItsLaLoca But of course! Safety is always 1st!  We'll make sure to handle her with CARE and LOVE!  :)”,,2015-02-21 11:48:20 -0800,"ÜT: 27.947395,-82.215546",Eastern Time (US & Canada)
569221909231104000,positive,0.6593,,,Delta,,Cau3cau3,,0,@JetBlue Kudos to JetBlue social media team for jumping in an helping me out during the last snow storm while web site was down..Thanks!!,,2015-02-21 11:47:33 -0800,,
569219656482824192,negative,1.0,Customer Service Issue,0.6842,Delta,,ejhart6,,0,"@JetBlue Love your airline...hate your website.  Just tried to book 2 tickets (1 w miles, 1 w/out).  Absolute joke.   Needs a lot of work!",,2015-02-21 11:38:36 -0800,"Fullerton, CA",
569215076655214592,neutral,1.0,,,Delta,,xmorera,,0,@JetBlue  What are your rules on checked baggage and carry ons from SLC to SJO?,"[0.0, 0.0]",2015-02-21 11:20:24 -0800,Costa Rica,Central America
569213183455563776,positive,1.0,,,Delta,,kaitlynrosati,,0,@JetBlue thanks so much for your condolences and quick response. It is very much appreciated,,2015-02-21 11:12:53 -0800,CONCRETE JUNGLE,Pacific Time (US & Canada)
569211529880576001,neutral,1.0,,,Delta,,Farehack,,0,@jetblue @viraltech creates institutional quality machine driven JetBlue Revenue predictive analytics and forecasts using public Big Data ;),,2015-02-21 11:06:18 -0800,,
569204185318723584,positive,1.0,,,Delta,,Margo221,,1,@JetBlue Thank you Alicia!  #ExceptionalService,,2015-02-21 10:37:07 -0800,,Eastern Time (US & Canada)
569200983173156864,negative,1.0,Lost Luggage,0.6383,Delta,,CamiCorreaBal,,0,"@JetBlue yes, We have de baggage claim, I'm so sad for the baggage and how They treat Us 😞 please we need That baggage",,2015-02-21 10:24:24 -0800,,Bogota
569199676282564609,negative,1.0,Lost Luggage,1.0,Delta,,CamiCorreaBal,,0,"@JetBlue my mom's baggage is lost, in fly 1557 fort lauderdale-Bogotá today, Colombian employees treated us badly , need help please",,2015-02-21 10:19:12 -0800,,Bogota
569196231546830848,negative,1.0,Customer Service Issue,1.0,Delta,,bizymom815,,0,@JetBlue No changes made. My son's pass printed on same conf #. Just mine not print after I expressed disapptment w/ JetBlue,,2015-02-21 10:05:31 -0800,,Quito
569195394065952768,negative,1.0,Cancelled Flight,1.0,Delta,,MTJaeckel,,0,@JetBlue Cancelled Flighted 😢,,2015-02-21 10:02:11 -0800,,
569191875271372801,negative,1.0,Customer Service Issue,1.0,Delta,,bizymom815,,0,"@JetBlue You have very unhappy customer. After waiting 20 min on hold, rude &amp; uncaring rep has now frozen my acct. can't print bdng pass!",,2015-02-21 09:48:12 -0800,,Quito
569191191448817664,neutral,0.6582,,0.0,Delta,,kaitlynrosati,,0,@JetBlue minutes to spare.,,2015-02-21 09:45:29 -0800,CONCRETE JUNGLE,Pacific Time (US & Canada)
569191124373520384,negative,1.0,Can't Tell,1.0,Delta,,kaitlynrosati,,0,"@JetBlue the first place but I really didn't need the extra stress at this already terrible time. Oh by the way, I made the flight with 30",,2015-02-21 09:45:13 -0800,CONCRETE JUNGLE,Pacific Time (US & Canada)
569190933297807360,negative,1.0,Customer Service Issue,0.6552,Delta,,kaitlynrosati,,0,"@JetBlue that I missed my flight. I had to book this flight extremely last minute due to a family death, there's no excuse for attitude in",,2015-02-21 09:44:28 -0800,CONCRETE JUNGLE,Pacific Time (US & Canada)
569190811113525249,negative,1.0,Flight Attendant Complaints,0.6667,Delta,,kaitlynrosati,,0,@JetBlue serious attitude. I was in the fault for running a tad behind but before she even knew my name or my flight info she ASSURED Me,,2015-02-21 09:43:59 -0800,CONCRETE JUNGLE,Pacific Time (US & Canada)
569190678758080512,negative,1.0,longlines,0.3723,Delta,,kaitlynrosati,,0,"@JetBlue I fly w/u as much as I can, however your kiosks were broken in SYR and there was 1 woman working the ticket counter.. She had a",,2015-02-21 09:43:27 -0800,CONCRETE JUNGLE,Pacific Time (US & Canada)
569189652080533504,neutral,1.0,,,Delta,,j_romaine,,0,@JetBlue Even 5 years after the earthquake...Haiti still needs helps in rebuilding #flyingitforward,,2015-02-21 09:39:22 -0800,Coming to a City Near You!,
569188266089381888,positive,1.0,,,Delta,,clementeworks,,0,@JetBlue thanks. I chatted with a nice fella about it and he gave me the lowdown.,,2015-02-21 09:33:52 -0800,"face, space",America/New_York
569187541120724992,neutral,0.6792,,,Delta,,MarkWeprin,,0,@JetBlue yup 33036 feet. But no selfie.,,2015-02-21 09:30:59 -0800,"Queens, New York ",Eastern Time (US & Canada)
569185441171316737,positive,0.6652,,,Delta,,princessmarapao,,0,@JetBlue mission accomplished: gave @paulgordonbrown  a hug http://t.co/LT1pYKfvRq,,2015-02-21 09:22:38 -0800,"Virginia Beach, VA",Eastern Time (US & Canada)
569184255399620608,neutral,0.6842,,,Delta,,kbosspotter,,0,@JetBlue the you above all commercials? Like the legroom one,,2015-02-21 09:17:56 -0800,Logan International Airport,Atlantic Time (Canada)
569179937841815553,neutral,0.6581,,,Delta,,princessmarapao,,0,@JetBlue Will do.  I'll tell him you say hey.,,2015-02-21 09:00:46 -0800,"Virginia Beach, VA",Eastern Time (US & Canada)
569178210325430272,neutral,0.6837,,,Delta,,EDTakeDown,,0,"@JetBlue my wife and I booked last minute flights for a funeral separately, but we would like seats 2gether, can you do this if we DM conf#s",,2015-02-21 08:53:54 -0800,New York,Eastern Time (US & Canada)
569177868221202432,positive,1.0,,,Delta,,jaredmooreski,,0,@JetBlue ok thank you for the quick response JetBlue still the best comp,,2015-02-21 08:52:33 -0800,,
569176746735632384,positive,0.6469,,,Delta,,princessmarapao,,0,"@JetBlue im in a session presented by one of your beloved travelers, @paulgordonbrown,I see why you love him so much http://t.co/vv8cFyhKVb",,2015-02-21 08:48:05 -0800,"Virginia Beach, VA",Eastern Time (US & Canada)
569175278255284224,negative,0.6598,Flight Booking Problems,0.3505,Delta,,jaredmooreski,,0,@JetBlue flying to Denver March 1st and my flight itenary keeps getting changed what the heck...booked the trip 3 months ago,,2015-02-21 08:42:15 -0800,,
569174723877146625,negative,0.6725,Customer Service Issue,0.6725,Delta,,onlyfordisplay_,,0,@jetblue had me on hold foreverrrrrr,,2015-02-21 08:40:03 -0800,new york.,
569168865256546304,negative,1.0,Late Flight,0.6526,Delta,,thisismysound,,0,"@JetBlue NOT A HAPPY CUSTOMER. We've waited patiently, not to mention $150 and six months of marathon training, we need 2 be there tmrw.",,2015-02-21 08:16:46 -0800,DC,Quito
569168473194041344,negative,1.0,Cancelled Flight,1.0,Delta,,thisismysound,,0,@JetBlue waiting for a flight to FL for 1/2 marathon tmrw 4 charity. U bumped us 2a Late Flightr flight &amp; then Cancelled FlightLED IT. How can you fix this?,,2015-02-21 08:15:13 -0800,DC,Quito
569158629443502081,neutral,0.667,,,Delta,,JetBlueNews,,0,@JetBlue Fliers to Gain Access to WSJ Content - Analyst Blog - Nasdaq http://t.co/dWEse7Xidr,,2015-02-21 07:36:06 -0800,USA,Sydney
569157073906176000,positive,1.0,,,Delta,,RachelLCoppola,,0,@JetBlue oh definitely. I kind of only fly JetBlue.,,2015-02-21 07:29:55 -0800,LA & Boston,Eastern Time (US & Canada)
569156321636847617,negative,0.7024,Bad Flight,0.7024,Delta,,ThatJasonEaton,,0,@JetBlue if you want to fly in a storm that's your right. But give us the choice. We have kids and don't want to chance it. #nixchangefees,,2015-02-21 07:26:56 -0800,,
569154503188070400,positive,1.0,,,Delta,,Amaznred,,0,@JetBlue thanks for getting me to Orlando early #happiness,"[28.42301907, -81.29654204]",2015-02-21 07:19:42 -0800,,
569153142526332930,neutral,0.6508,,,Delta,,staceylking,,1,"@JetBlue Port-Au-Prince, Haiti for continued food distribution, medical supplies, &amp; orphan care!  #flyingitforward http://t.co/fn2QXybT9K",,2015-02-21 07:14:18 -0800,"boise, idaho",
569152332765667328,neutral,1.0,,,Delta,,staceylking,,1,@JetBlue while in Haiti Id do food distribution for hundreds of hungry kids in nearby villages. #flyingitforward http://t.co/lTf2quD3Xc,,2015-02-21 07:11:05 -0800,"boise, idaho",
569152074052542464,neutral,0.6598,,,Delta,,staceylking,,0,"@JetBlue I'd go back to Haiti to deliver shoes, books&amp;medicine to kids I met in orphanage last year. #flyingitforward http://t.co/pGoeUXnsPI",,2015-02-21 07:10:03 -0800,"boise, idaho",
569150828952444928,neutral,1.0,,,Delta,,JetBlueNews,,0,@JetBlue Airways Now Covered by Bank of America (JBLU) - Dakota Financial News http://t.co/WOwxhpU5qv,,2015-02-21 07:05:06 -0800,USA,Sydney
569146861082161152,neutral,1.0,,,Delta,,domitilarodrig1,,0,@JetBlue I would like to receive offers.,,2015-02-21 06:49:20 -0800,,
569146084632760320,neutral,1.0,,,Delta,,joespurr,,0,"@JetBlue may I check my 17-month-old child's fold-up crib for free on my flight tomorrow, similar to your policy for infant car seats?",,2015-02-21 06:46:15 -0800,"Cambridge, MA",Eastern Time (US & Canada)
569144474359738368,neutral,1.0,,,Delta,,corinahe,,0,"@JetBlue offers free flights for ""Fly it Forward"" campaign http://t.co/Yh1KZkYZrR http://t.co/wmO6tKqhXp via @usatodaytravel #travel #cause",,2015-02-21 06:39:51 -0800,USA,Central Time (US & Canada)
569143699017371649,neutral,0.6637,,0.0,Delta,,RoyalVestige,,0,@JetBlue When are you guys doing a dualcam with @RedReserve ?,,2015-02-21 06:36:46 -0800,Sub to me! ,Solomon Is.
569143528397254656,neutral,1.0,,,Delta,,JetBlueNews,,0,@JetBlue Airways Stock Rating Lowered by Vetr Inc. (JBLU) - Dakota Financial News http://t.co/QW2eBEEMVg,,2015-02-21 06:36:06 -0800,USA,Sydney
569138202424025088,negative,1.0,Late Flight,1.0,Delta,,alexlmichael,,0,@JetBlue you #fail. Snow coming to DC area. Tried to get on earlier flight. You refused. Now flight 6.5 hours delayed. Greedy and foolish.,,2015-02-21 06:14:56 -0800,Washington DC,Eastern Time (US & Canada)
569132246810144769,neutral,1.0,,,Delta,,thepointskid,,0,@JetBlue do you have a waiver for NY weather today?,,2015-02-21 05:51:16 -0800,New York,Eastern Time (US & Canada)
569130620963696640,positive,0.7128,,,Delta,,triniluv81,,0,@JetBlue got it. Thanks,,2015-02-21 05:44:48 -0800,"Troy, NY",Eastern Time (US & Canada)
569126841354743809,negative,0.3898,Can't Tell,0.3898,Delta,,benjaminokeefe,,0,“@JetBlue: @benjaminokeefe Thanks for including us on your tour! Did you pack your winter coat?”Unfortunately yes ❄️⛄️ #WereNotinCaliAnymore,,2015-02-21 05:29:47 -0800,,Eastern Time (US & Canada)
569125697530101760,positive,1.0,,,Delta,,Dress4YesConJax,,0,"@JetBlue Even though this flight #226 didn't have much needed hot beverages 4 us NY-ers, the landing was super smooth 👍👍 😊 #happytweet",,2015-02-21 05:25:14 -0800,NYC ,
569125454684278785,neutral,0.6733,,,Delta,,Ajok81,,0,@JetBlue going to San Juan!,,2015-02-21 05:24:16 -0800,,
569122341797691392,negative,1.0,Customer Service Issue,0.6869,Delta,,JessBarbalato,,0,@jetblue is the website down? Can't print boarding pass,,2015-02-21 05:11:54 -0800,,Eastern Time (US & Canada)
569121160149012480,positive,1.0,,,Delta,,mike_baskin,,0,"@JetBlue thanks for getting me to Boston early for @TuftsEnergyConf ""Breaking Barriers To a Clean Energy Future""",,2015-02-21 05:07:12 -0800,"Cambridge, MA",
569118085245898752,positive,0.6931,,,Delta,,PilardelMaria,,0,@JetBlue Thanks!,,2015-02-21 04:54:59 -0800,#theBronx ,Central Time (US & Canada)
569114409613860864,neutral,1.0,,,Delta,,takenn54,,0,@JetBlue are you going to be giving travel agent rates to those who hold an Iata card ???,,2015-02-21 04:40:23 -0800,"Albany,NY",Eastern Time (US & Canada)
569113910776881152,positive,1.0,,,Delta,,KimSinanovic,,0,@JetBlue Thanks for the complimentary upgrade to first.  You are the best!,,2015-02-21 04:38:24 -0800,,
569113328724807680,neutral,1.0,,,Delta,,JetBlueNews,,0,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/FFc13zYGJS,,2015-02-21 04:36:05 -0800,USA,Sydney
569109515657826304,positive,1.0,,,Delta,,kerrymflynn,,1,"@JetBlue ah no the staff was perfect this morning at JFK, more sleep for me!! :)",,2015-02-21 04:20:56 -0800,"New York, NY",Quito
569103956795904000,positive,1.0,,,Delta,,AeroJobMarket,,0,"@JetBlue @Airbus  Wow, awesome videos guys https://t.co/dbcvEPn5QC Great work. #Bluemanity #CoreValues  #Passion #AeroJobMarket #avgeek",,2015-02-21 03:58:51 -0800,Worldwide,London
569102757875077121,positive,1.0,,,Delta,,AeroJobMarket,,0,@JetBlue @Airbus Wow what an amazing video https://t.co/dbcvEPn5QC Great world Guys #Bluemanity #CoreValues #Passion #AeroJobMarket,,2015-02-21 03:54:05 -0800,Worldwide,London
569096740676222976,positive,1.0,,,Delta,,Michael_Lytle,,0,@JetBlue today my family gets to experience #mosaic status w/ me! #LifeIsGood,,2015-02-21 03:30:10 -0800,"Salem, NH",Eastern Time (US & Canada)
569091868153253888,neutral,0.6503,,,Delta,,Galapaghxst,,0,@JetBlue real shit my nigga north don't play around!,,2015-02-21 03:10:49 -0800,,
569091378438746112,positive,0.6394,,,Delta,,mutantgatto,,0,@JetBlue word thanks,,2015-02-21 03:08:52 -0800,ravioli,Eastern Time (US & Canada)
569087442092826624,neutral,1.0,,,Delta,,mutantgatto,,0,@JetBlue by any chance do u offer fresh guacamole on your flights,,2015-02-21 02:53:13 -0800,ravioli,Eastern Time (US & Canada)
569083604216623104,neutral,0.6526,,,Delta,,tammyterez,,0,@JetBlue Get me out of this 7 degree weather...here we go! #westpalmbeachbound  🌞✈️👸,,2015-02-21 02:37:58 -0800,New York ,Eastern Time (US & Canada)
569083132353204224,neutral,1.0,,,Delta,,JetBlueNews,,0,@JetBlue Airways Lowered to Strong Sell at Vetr Inc. (JBLU) - Mideast Time http://t.co/yMMH9k4CBr,,2015-02-21 02:36:06 -0800,USA,Sydney
569076569983086592,neutral,1.0,,,Delta,,theycallme_HH,,0,@JetBlue Thank you ! What about Paris ? Could we arrange something from there ?,"[0.0, 0.0]",2015-02-21 02:10:01 -0800,Orleans/Tarpon Springs/London,Amsterdam
569075196117839872,neutral,1.0,,,Delta,,theycallme_HH,,0,@JetBlue we are trying to go as far away from King'sCollegeLondon as possible for charity today. Would you help us ? #jailbreak #RAG,"[0.0, 0.0]",2015-02-21 02:04:34 -0800,Orleans/Tarpon Springs/London,Amsterdam
569068027917922304,neutral,1.0,,,Delta,,JetBlueNews,,0,@JetBlue Fliers to Gain Access to WSJ Content - @zacks_com http://t.co/GouzrdT7ZF,,2015-02-21 01:36:05 -0800,USA,Sydney
569066946433581056,negative,0.674,Late Flight,0.674,Delta,,chelseylamwatt,,0,"@JetBlue It's not ideal, but it's okay. Better Late Flight than never! :)",,2015-02-21 01:31:47 -0800,"New York, NY | Orlando, FL",Eastern Time (US & Canada)
569046984369111041,negative,1.0,Lost Luggage,1.0,Delta,,mattwheeler,,0,"@JetBlue yeah that's all been done. Define ""incidentals""? How much can I spend on gear so this trip is not a waste?","[40.64342444, -111.49392569]",2015-02-21 00:12:28 -0800,"New York, NY",Eastern Time (US & Canada)
569044397645385728,negative,1.0,Lost Luggage,1.0,Delta,,mattwheeler,,0,@JetBlue so you guys lost my bag that had all my ski gear in it. I flew here from NYC to ski. Should I buy new stuff tomorrow? ...,"[40.64339686, -111.49337274]",2015-02-21 00:02:11 -0800,"New York, NY",Eastern Time (US & Canada)
569036471232892929,positive,0.6742,,,Delta,,traciglee,,0,"@JetBlue 162, SMF to JFK!",,2015-02-20 23:30:41 -0800,"New York, NY",Eastern Time (US & Canada)
569017837576069120,neutral,0.6039,,,Delta,,woawABQ,,0,"@JetBlue If you'd love to see more girls be inspired about becoming pilots, RT our free WOAW event March 2-8 at ABQ. http://t.co/rfXlV1kGDh",,2015-02-20 22:16:38 -0800,"Albuquerque, NM",
569006801192161280,neutral,0.3602,,0.0,Delta,,jmoalmawali,,0,@JetBlue thanks anyways @SouthwestAir has my back! Awesome rate &amp; amazing customer service #nomoreaggravation,,2015-02-20 21:32:47 -0800,Boston,
569005006902468608,negative,1.0,Customer Service Issue,1.0,Delta,,jmoalmawali,,0,@JetBlue on hold for 30 mins placed on hold then hung up on 2nd time in 2 days Only looking for group rates. BOS-SJU 5-12 to 5-19 10 people,,2015-02-20 21:25:39 -0800,Boston,
569003837975089152,negative,1.0,Customer Service Issue,1.0,Delta,,jmoalmawali,,0,@JetBlue you're customer service is terrible. #NeverAgain #flywhonotblue,,2015-02-20 21:21:01 -0800,Boston,
569003165984534528,negative,1.0,Late Flight,0.6617,Delta,,thatsmypotpie,,0,@JetBlue now we are delayed until 1:02! This is ridiculous,,2015-02-20 21:18:20 -0800,Central Perk,Eastern Time (US & Canada)
569002746117902336,negative,1.0,Flight Attendant Complaints,1.0,Delta,,genna_campos,,0,@JetBlue you're flight attendants suck and are always rude :( 4th bad experience with JetBlue tonight :/,,2015-02-20 21:16:40 -0800,,Eastern Time (US & Canada)
568996575617409026,negative,1.0,Late Flight,0.6404,Delta,,AMakuh,,0,@JetBlue says the person who hasn't been delayed for hours and now sitting on a runway with a wailing baby ;),,2015-02-20 20:52:09 -0800,,
568995644276383744,negative,1.0,Late Flight,1.0,Delta,,cindydavis_,,0,"@JetBlue flight 672 delayed from 9:30 to 11:47 now, still sitting on runway over 15 minutes so far. Air travel at its best.",,2015-02-20 20:48:27 -0800,New York,Atlantic Time (Canada)
568993773277069312,neutral,0.3363,,0.0,Delta,,KoolieAshSays,,0,@JetBlue oh. Makes sense. My bad.,"[40.88529232, -73.856635]",2015-02-20 20:41:01 -0800,"ÜT: 17.9889591,-76.7712636",Pacific Time (US & Canada)
568993159419535360,negative,1.0,Can't Tell,0.6761,Delta,,thatsmypotpie,,0,@JetBlue 1242 now?! I may cry!,,2015-02-20 20:38:35 -0800,Central Perk,Eastern Time (US & Canada)
568992314296819712,negative,0.662,Flight Booking Problems,0.662,Delta,,KoolieAshSays,,0,@JetBlue why won't the site let me book tickets for nov for jfk to kin?,"[40.88539964, -73.85658056]",2015-02-20 20:35:13 -0800,"ÜT: 17.9889591,-76.7712636",Pacific Time (US & Canada)
568991695917834240,negative,1.0,Late Flight,1.0,Delta,,jcran72,,0,@JetBlue Late Flight again lost almost 3 hours of my bay area weekend not to mention two hours of unnecessary vacation time from work.  #flt348,,2015-02-20 20:32:46 -0800,Long Beach,
568987540155453440,positive,1.0,,,Delta,,LustyLovah,,0,@JetBlue of course !!!!,,2015-02-20 20:16:15 -0800,Where my pockets can take me,Quito
568984446487166976,positive,1.0,,,Delta,,FerrisSalameh,,0,@JetBlue thank you,"[40.7171667, -73.96415608]",2015-02-20 20:03:57 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
568983580585517056,positive,0.7263,,,Delta,,TumbaSherman,,0,@JetBlue thanks! I'll do it.,,2015-02-20 20:00:31 -0800,Ft. Lauderdale,Eastern Time (US & Canada)
568983464172584960,negative,0.6252,Bad Flight,0.3307,Delta,,TumbaSherman,,0,@JetBlue yes I do. I will get you exact data. Your download is fine it's your upload bandwidth and ping that are the issue. Ping especially,,2015-02-20 20:00:03 -0800,Ft. Lauderdale,Eastern Time (US & Canada)
568983310438805505,positive,1.0,,,Delta,,corradokid,,0,@JetBlue @FerrisSalameh Love JetBlue's speedy Twitter customer service.,,2015-02-20 19:59:27 -0800,"New York, NY",Eastern Time (US & Canada)
568982494676172800,neutral,1.0,,,Delta,,FerrisSalameh,,0,"@JetBlue since high likelihood of snow at time of flight tomorrow, any chance I can rebook for Sunday?","[40.71716644, -73.96426215]",2015-02-20 19:56:12 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
568977430439817216,neutral,1.0,,,Delta,,JetBlueNews,,0,@JetBlue: DCA to Nantucket - Washington Business Journal http://t.co/ebxC94kFJD,,2015-02-20 19:36:05 -0800,USA,Sydney
568976617453658113,positive,0.7047,,,Delta,,airtraffic01,,0,@JetBlue thanks!,,2015-02-20 19:32:51 -0800,Bushwood,
568974681115459584,neutral,1.0,,,Delta,,airtraffic01,,0,"@JetBlue Traveling with two kids tomorrow (ages 7 and 4) domestic, do they need birth certificates to check in at airport?",,2015-02-20 19:25:09 -0800,Bushwood,
568974096161234946,positive,1.0,,,Delta,,joel_betances,,0,@JetBlue thank you so much for your effort,,2015-02-20 19:22:50 -0800,new york,
568973348840943616,positive,1.0,,,Delta,,thatsmypotpie,,0,@JetBlue thanks for letting us know. Hoping for no more delays!,,2015-02-20 19:19:52 -0800,Central Perk,Eastern Time (US & Canada)
568972783234912257,negative,0.6854,Late Flight,0.3512,Delta,,thatsmypotpie,,0,@JetBlue appreciate the response Worst part is losing the non refundable hotel in Orlando. Your crew blamed wind! Hoping for no more delays!,,2015-02-20 19:17:37 -0800,Central Perk,Eastern Time (US & Canada)
568970344154836993,neutral,1.0,,,Delta,,thatsmypotpie,,0,@JetBlue flight 1183 to Orlando.,,2015-02-20 19:07:55 -0800,Central Perk,Eastern Time (US & Canada)
568969600559226880,negative,1.0,Late Flight,1.0,Delta,,thatsmypotpie,,0,"@JetBlue this is awful! flight out of jfk for our honeymoon is delayed AGAIN until 1225 AM, and we lost money on a hotel now! #delayforwhat?",,2015-02-20 19:04:58 -0800,Central Perk,Eastern Time (US & Canada)
568968141814046720,neutral,1.0,,,Delta,,joel_betances,,0,@JetBlue my phone number when you have any news for me is (631)891-5722,,2015-02-20 18:59:10 -0800,new york,
568968059517411329,negative,1.0,Late Flight,0.3398,Delta,,jcran72,,0,@JetBlue flight 348 is a freaking nightmare tonight #sittingonthetarmac #delay,,2015-02-20 18:58:50 -0800,Long Beach,
568967907042037761,neutral,1.0,,,Delta,,DKHurts,,0,@JetBlue 😭 I used points can I get them back if I decide not to go?,,2015-02-20 18:58:14 -0800,Brooklyn!,
568967902520590337,neutral,1.0,,,Delta,,joel_betances,,0,@JetBlue is that one on the picture http://t.co/lxwbsfxfj0,,2015-02-20 18:58:13 -0800,new york,
568965774649520128,negative,0.3477,Late Flight,0.3477,Delta,,ThatJasonEaton,,0,@JetBlue I appreciate the speedy response. But the longer you delay the more inconvenience you put on your customers. Please nix change fee!,,2015-02-20 18:49:46 -0800,,
568964945259466752,positive,0.6596,,,Delta,,farms122,,0,@JetBlue thanks!!,,2015-02-20 18:46:28 -0800,,Eastern Time (US & Canada)
568964635103076354,neutral,0.6383,,0.0,Delta,,tsmit,,0,@JetBlue can you share where it is coming from?,,2015-02-20 18:45:14 -0800,"Boston, MA",Eastern Time (US & Canada)
568963192489029632,neutral,0.3469,,0.0,Delta,,tsmit,,0,@JetBlue weather where?  It's 60 in SFO and flight 834 is still on time to boston.,,2015-02-20 18:39:30 -0800,"Boston, MA",Eastern Time (US & Canada)
568962000614658048,neutral,0.6612,,0.0,Delta,,dlewis2412,,0,“@JetBlue: @dlewis2412 Sorry! Please ask Inflght if there is an open seat you can move to.” Will do!,,2015-02-20 18:34:46 -0800,As global as possible,Atlantic Time (Canada)
568961738596462593,negative,1.0,Late Flight,1.0,Delta,,tsmit,,0,@JetBlue whats going on with flight 2034.  Delayed beyond 834.  Shouldnt thre flights switch at that point?,,2015-02-20 18:33:43 -0800,"Boston, MA",Eastern Time (US & Canada)
568961404067164160,positive,0.6551,,,Delta,,KTrerotola,,0,@JetBlue thanks for the info... Figured that was the case. Hopefully my new hashtag will change that ;) #ABCLetJetBlueStreamFeed,,2015-02-20 18:32:24 -0800,"Boston, MA",Eastern Time (US & Canada)
568961064651460608,negative,1.0,Bad Flight,0.6882,Delta,,dlewis2412,,0,@JetBlue what's up with the broken tv in seat 6F on flight 1818 today? Planned to catch the @cavs game!!! Nooooo,,2015-02-20 18:31:03 -0800,As global as possible,Atlantic Time (Canada)
568960315888668672,neutral,1.0,,,Delta,,MadameMaryAnn,,0,@JetBlue April 6th. Anything specific I should know for my first flight?,"[43.3230125, -73.64314219]",2015-02-20 18:28:04 -0800,Upstate New York,Eastern Time (US & Canada)
568960217976864769,negative,1.0,Customer Service Issue,1.0,Delta,,joel_betances,,0,@JetBlue I bein calling JetBlue no respond I leave my number no call back I think JetBlue is loosing a customer,,2015-02-20 18:27:41 -0800,new york,
568959170730266624,negative,1.0,Bad Flight,1.0,Delta,,TumbaSherman,,0,@JetBlue I'm on flt 700 lax to FLL both ppl are sleeping so Id rather not disturb in flight. Tried to dl movie no go http://t.co/Nh2i9ZlzMk,,2015-02-20 18:23:31 -0800,Ft. Lauderdale,Eastern Time (US & Canada)
568958770849705984,negative,0.3537,Late Flight,0.3537,Delta,,TraveLifeLove,,0,Made it to #Costa #Rica and back @JetBlue Missing it already!  #Pura #Vida!,,2015-02-20 18:21:56 -0800,The World,Eastern Time (US & Canada)
